,Cycles,Nature,Edge_count
0,SNAIL1,N,1
1,"TWIST1,SNAIL1",P,2
2,"TWIST1,ZEB1,MIR-190,TGFB,SNAIL1",P,5
3,"TWIST1,ZEB1,MIR-34,SNAIL1",P,4
4,"TWIST1,ZEB1,MIR-200,TGFB,SNAIL1",P,5
5,"GRHL2,ZEB1",P,2
6,"GRHL2,CD24,ZEB1",P,3
7,"HA,ZEB1,HAS2",P,3
8,"SNAIL1,ZEB1,MIR-190,TGFB",P,4
9,"SNAIL1,ZEB1,MIR-34",P,3
10,"SNAIL1,ZEB1,MIR-200,TGFB",P,4
11,"SNAIL1,MIR-200,TGFB",P,3
12,"SNAIL1,MIR-200,ZEB1,MIR-190,TGFB",P,5
13,"SNAIL1,MIR-200,ZEB1,MIR-34",P,4
14,"SNAIL1,MIR-34",P,2
15,"CD44s,ZEB1,ESRP1",P,3
16,"MIR-200,ZEB1",P,2
17,"MIR-1199,ZEB1",P,2
18,"ZEB1,MIR-340",P,2
