,Cycles,Nature,Edge_count
0,SNAIL1,N,1
1,"TWIST1,MIR-129",P,2
2,"TWIST1,SNAIL1,MIR-129",P,3
3,"TWIST1,SNAIL1",P,2
4,"TWIST1,ZEB1,MIR-190,TGFB,SNAIL1,MIR-129",P,6
5,"TWIST1,ZEB1,MIR-190,TGFB,SNAIL1",P,5
6,"TWIST1,ZEB1,MIR-200,TGFB,SNAIL1,MIR-129",P,6
7,"TWIST1,ZEB1,MIR-200,TGFB,SNAIL1",P,5
8,"GRHL2,ZEB1",P,2
9,"GRHL2,CD24,ZEB1",P,3
10,"HA,ZEB1,HAS2",P,3
11,"SNAIL1,ZEB1,MIR-190,TGFB",P,4
12,"SNAIL1,ZEB1,MIR-200,TGFB",P,4
13,"SNAIL1,MIR-200,TGFB",P,3
14,"SNAIL1,MIR-200,ZEB1,MIR-190,TGFB",P,5
15,"CD44s,ZEB1,ESRP1",P,3
16,"MIR-200,ZEB1",P,2
17,"MIR-1199,ZEB1",P,2
18,"ZEB1,MIR-340",P,2
